compas_screening_date,S1,age,S2,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,decile_score_1,score_text,screening_date,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count_2,start,end,event,Class
20131204,1,34,0,0,4,0,0,5,-1,2.01312E+11,2.01312E+11,20131203,1,1,0,5,0,4,1,20131204,4,1,20131204,20131203,20131204,5,0,849,0,inlier
20131025,1,30,0,0,1,0,0,2,-83,2.01308E+11,2.0131E+11,20130130,83,0,0,5,0,1,1,20131025,2,1,20131025,20130803,20131025,2,0,889,0,inlier
20130409,1,24,5,0,3,0,0,0,-1,2.01304E+11,2.01304E+11,20130408,1,0,0,2,0,3,1,20130409,5,2,20130409,20130408,20130409,0,0,1088,0,inlier
20130223,1,58,2,0,3,0,0,2,-1,2.01302E+11,2.01302E+11,20130222,1,0,0,1,0,3,1,20130223,1,1,20130223,20130222,20130224,2,1,1133,0,inlier
20130101,0,21,0,0,6,0,0,0,0,2.01301E+11,2.01301E+11,20130101,0,1,0,1,0,6,2,20130101,7,2,20130101,20130101,20130102,0,1,1186,0,inlier
20130809,1,21,0,0,5,0,0,1,-36,2.01307E+11,2.01308E+11,20130704,36,0,1,1,0,5,2,20130809,7,2,20130809,20160321,20160401,1,0,955,1,inlier
20130105,1,62,2,0,1,0,0,0,0,2.01301E+11,2.01301E+11,20130105,0,0,0,2,0,1,1,20130105,1,1,20130105,20140325,20140326,0,2,444,0,inlier
20131202,1,37,2,0,3,0,0,5,-1,2.01312E+11,2.01312E+11,20131201,1,0,0,2,0,3,1,20131202,1,1,20131202,20131201,20131212,5,10,851,0,inlier
20131201,0,32,0,0,1,0,0,5,0,2.01312E+11,2.01312E+11,20131129,2,0,0,2,0,1,1,20131201,1,1,20131201,20131201,20131201,5,0,852,0,inlier
20131231,1,23,3,0,3,0,0,0,-1,2.01312E+11,2.01402E+11,20131230,1,0,0,2,0,3,1,20131231,5,2,20131231,20150408,20150422,0,45,463,0,inlier
20130408,1,27,0,0,1,0,0,0,0,2.01304E+11,2.01304E+11,20130407,1,1,0,2,0,1,1,20130408,2,1,20130408,20130408,20130409,0,1,1089,0,inlier
20130528,0,42,2,0,2,0,0,0,-3,2.01305E+11,2.01305E+11,20130525,3,0,0,4,0,2,1,20130528,1,1,20130528,20130724,20130812,0,0,57,0,inlier
20140114,1,27,0,0,2,0,0,0,0,2.01401E+11,2.01401E+11,20140114,0,0,0,5,0,2,1,20140114,3,1,20140114,20140114,20140131,0,17,808,0,inlier
20140322,0,51,2,0,1,0,0,0,0,2.01403E+11,2.01403E+11,20140321,1,1,0,6,0,1,1,20140322,1,1,20140322,20140322,20140323,0,1,741,0,inlier
20131211,1,56,2,0,1,0,0,0,0,2.01312E+11,2.01312E+11,20131210,1,1,0,6,0,1,1,20131211,1,1,20131211,20131211,20131212,0,1,842,0,inlier
20130425,1,29,0,0,9,0,0,7,-1,2.01304E+11,2.01304E+11,20131210,1,0,0,6,0,9,0,20130425,6,2,20130425,20130424,20130425,7,0,1072,0,inlier
20131003,1,53,2,0,1,0,0,6,-176,2.01304E+11,2.0131E+11,20140110,176,0,0,4,0,1,1,20131003,1,1,20131003,20130410,20131001,6,0,911,0,inlier
20130222,1,27,2,0,5,0,0,8,-1,2.01302E+11,2.01304E+11,20140110,1,0,0,4,0,5,2,20130222,3,1,20130222,20140227,20141024,8,67,370,0,inlier
20130313,1,45,0,0,1,0,0,1,0,2.0131E+11,2.0131E+11,20130312,1,0,0,4,0,1,1,20130313,1,1,20130313,20131004,20131005,1,0,1115,0,inlier
20130802,1,21,3,0,5,1,0,3,-22,2.01307E+11,2.01308E+11,20130711,22,0,1,4,0,5,2,20130802,6,2,20130802,20141216,20150109,3,0,501,0,inlier
20130506,0,36,0,0,7,0,0,0,-1,2.01305E+11,2.01305E+11,20130505,1,0,0,2,0,7,2,20130506,5,2,20130506,20130505,20130517,0,11,1061,0,inlier
20130404,0,23,3,0,3,0,0,1,0,2.01304E+11,2.01304E+11,20130403,1,1,1,5,0,3,1,20130404,4,1,20130404,20150707,20150717,1,0,824,1,inlier
20140303,1,28,2,0,5,0,0,1,-4,2.01402E+11,2.01402E+11,20140227,4,0,0,5,0,5,2,20140303,3,1,20140303,20140716,20140717,1,0,135,0,inlier
20131223,1,36,2,0,3,0,0,0,-1,2.01312E+11,2.01312E+11,20131222,1,1,0,5,0,3,1,20131223,3,1,20131223,20131222,20131223,0,0,830,0,inlier
20140313,1,24,0,0,3,0,0,0,-1,2.01403E+11,2.01403E+11,20140312,1,0,0,5,0,3,1,20140313,4,1,20140313,20140312,20140313,0,0,750,0,inlier
20140302,1,29,0,0,1,0,0,0,-1,2.01403E+11,2.01403E+11,20140301,1,0,0,5,0,1,1,20140302,2,1,20140302,20140301,20140302,0,0,761,0,inlier
20130322,0,30,2,0,6,0,0,0,0,2.01303E+11,2.01303E+11,20130321,1,1,0,5,0,6,2,20130322,2,1,20130322,20130322,20130326,0,4,1106,0,inlier
20131227,1,51,3,0,1,0,0,1,-1,2.01312E+11,2.01312E+11,20131225,2,1,0,5,0,1,1,20131227,1,1,20131227,20131226,20131227,1,0,826,0,inlier
20131205,1,33,5,0,1,0,0,3,-94,2.01309E+11,2.01309E+11,20130902,94,0,0,5,0,1,1,20131205,1,1,20131205,20130902,20130905,3,0,848,0,inlier
20131218,0,25,0,0,6,0,0,2,-86,2.01309E+11,2.01309E+11,20130902,86,0,0,5,0,6,2,20131218,5,2,20131218,20150609,20150706,2,0,538,0,inlier
20140131,1,23,0,0,6,0,1,1,0,2.01401E+11,2.01402E+11,20140130,1,0,0,5,0,6,2,20140131,5,2,20140131,20140131,20140201,1,1,791,0,inlier
20130325,1,47,0,0,3,0,0,3,0,2.01303E+11,2.01303E+11,20130325,0,0,0,5,0,3,1,20130325,2,1,20130325,20130629,20130630,3,0,96,0,inlier
20140225,1,37,2,0,1,0,0,0,-1,2.01402E+11,2.01403E+11,20140225,0,0,0,4,0,1,1,20140225,1,1,20140225,20150413,20150415,0,18,412,0,inlier
20140201,1,27,3,0,8,0,0,0,-1,2.01401E+11,2.01402E+11,20140131,1,1,0,4,0,8,0,20140201,6,2,20140201,20140131,20140202,0,1,790,0,inlier
20131127,1,39,5,0,1,0,0,0,-1,2.01311E+11,2.01311E+11,20131126,1,1,0,4,0,1,1,20131127,1,1,20131127,20131126,20131127,0,0,856,0,inlier
20130221,0,21,2,0,6,0,2,0,0,2.01302E+11,2.01302E+11,20130221,0,0,0,4,0,6,2,20130221,8,0,20130221,20130221,20130221,0,0,1135,0,inlier
20130131,1,69,2,0,1,0,0,0,-1,2.01301E+11,2.01301E+11,20130130,1,1,0,4,0,1,1,20130131,1,1,20130131,20130130,20130131,0,0,1156,0,inlier
20131107,1,21,2,0,6,0,0,2,-1,2.01311E+11,2.01311E+11,20130130,1,0,0,4,0,6,2,20131107,6,2,20131107,20150607,20150610,2,1,577,0,inlier
20131209,1,22,2,0,4,0,0,0,-2,2.01312E+11,2.01312E+11,20131206,3,0,0,4,0,4,1,20131209,5,2,20131209,20131207,20131207,0,0,844,0,inlier
20131015,1,49,0,0,5,0,0,3,0,2.0131E+11,2.0131E+11,20131014,1,0,0,2,0,5,2,20131015,4,1,20131015,20150904,20150909,3,4,689,0,inlier
20130130,1,29,0,0,4,0,1,2,-1,2.01301E+11,2.01303E+11,20130129,1,1,1,2,0,4,1,20130130,3,1,20130130,20150327,20150328,2,50,786,1,inlier
20131014,0,60,2,0,1,0,0,0,-1,2.0131E+11,2.0131E+11,20131013,1,1,0,5,0,1,1,20131014,1,1,20131014,20131013,20131014,0,0,900,0,inlier
20130205,0,26,0,0,10,0,0,0,-1,2.0131E+11,2.0131E+11,20131013,1,1,0,5,0,10,0,20130205,10,0,20130205,20130330,20130907,0,0,53,0,inlier
20130312,0,20,5,1,4,0,0,1,-21,2.01302E+11,2.01302E+11,20130505,21,0,0,5,0,4,1,20130312,7,2,20130312,20141029,20150126,1,0,596,0,inlier
20130422,1,36,3,0,3,0,0,1,0,2.01304E+11,2.01307E+11,20130421,1,0,0,5,0,3,1,20130422,2,1,20130422,20130929,20130929,1,95,160,0,inlier
20130504,1,30,2,0,4,0,0,0,0,2.01305E+11,2.01305E+11,20130503,1,0,0,5,0,4,1,20130504,3,1,20130504,20130504,20130506,0,2,1063,0,inlier
20130617,1,21,0,0,3,1,0,1,-1,2.01306E+11,2.01306E+11,20130615,2,0,1,5,0,3,1,20130617,6,2,20130617,20130616,20130616,1,0,947,1,inlier
20130508,1,57,0,0,8,0,0,18,-1,2.01309E+11,2.01309E+11,20130908,1834,0,0,5,0,8,0,20130508,7,2,20130508,20020820,20031116,18,0,1059,0,inlier
20140204,1,34,2,0,1,0,0,1,0,2.01402E+11,2.01402E+11,20140204,0,1,0,4,0,1,1,20140204,1,1,20140204,20140204,20140204,1,0,787,0,inlier
20131222,0,53,2,0,1,0,0,1,-1,2.01312E+11,2.01312E+11,20131221,1,1,0,5,0,1,1,20131222,1,1,20131222,20131221,20131222,1,0,831,0,inlier
20131214,0,24,0,0,4,0,0,0,-1,2.01312E+11,2.01312E+11,20131213,1,0,0,5,0,4,1,20131214,4,1,20131214,20131213,20131214,0,0,839,0,inlier
20130612,1,42,0,0,1,0,0,1,-12,2.01305E+11,2.01306E+11,20131213,13,0,0,5,0,1,1,20130612,1,1,20130612,20130531,20130604,1,0,1024,0,inlier
20130403,1,28,0,0,3,0,0,1,-1,2.01304E+11,2.01304E+11,20130402,1,1,0,5,0,3,1,20130403,3,1,20130403,20130402,20130404,1,1,1094,0,inlier
20140228,1,24,2,0,4,0,0,1,-36,2.01401E+11,2.01402E+11,20140122,37,1,0,5,0,4,1,20140228,4,1,20140228,20140123,20140228,1,0,763,0,inlier
20130812,1,21,2,0,7,0,0,3,-8,2.01308E+11,2.01308E+11,20130204,8,1,0,5,0,7,2,20130812,8,0,20130812,20130804,20130810,3,0,963,0,inlier
20130516,1,35,0,0,5,0,0,2,-1,2.01305E+11,2.01305E+11,20130515,1,0,0,4,0,5,2,20130516,5,2,20130516,20130515,20130520,2,4,1051,0,inlier
20130807,1,53,0,0,1,0,0,2,-1,2.01308E+11,2.01308E+11,20130806,1,0,0,4,0,1,1,20130807,1,1,20130807,20130806,20130807,2,0,968,0,inlier
20140211,1,60,0,0,1,0,0,1,-1,2.01308E+11,2.01308E+11,20130806,1183,0,0,4,0,1,1,20140211,1,1,20140211,20100622,20101122,1,0,780,0,inlier
20130816,1,29,0,0,4,0,0,7,-1,2.01308E+11,2.01308E+11,20130815,1,0,1,4,0,4,1,20130816,3,1,20130816,20150928,20151002,7,0,773,0,inlier
20130325,0,52,2,0,1,0,0,0,0,2.01303E+11,2.01303E+11,20130324,1,1,0,4,0,1,1,20130325,1,1,20130325,20130325,20130325,0,0,1103,0,inlier
20130213,1,28,0,0,9,0,0,5,0,2.01302E+11,2.01304E+11,20130415,0,0,1,5,0,9,0,20130213,6,2,20130213,20150922,20151007,5,51,951,1,inlier
20131222,1,33,2,0,3,0,0,3,0,2.01312E+11,2.01312E+11,20131221,1,1,0,2,0,3,1,20131222,1,1,20131222,20131222,20131222,3,0,831,0,inlier
20130405,0,28,3,0,2,0,0,0,-1,2.01304E+11,2.01304E+11,20131221,1,0,0,2,0,2,1,20130405,2,1,20130405,20130404,20130406,0,1,1092,0,inlier
20130405,1,29,0,1,5,0,0,2,-1,2.01304E+11,2.01304E+11,20130404,1,0,0,5,0,5,2,20130405,5,2,20130405,20130404,20130406,2,1,1092,0,inlier
20130327,1,26,0,0,7,0,2,6,-34,2.01302E+11,2.01302E+11,20130220,35,0,0,1,0,7,2,20130327,7,2,20130327,20131224,20140210,6,0,272,0,inlier
20130327,1,25,2,0,2,0,0,0,0,2.01303E+11,2.01303E+11,20130326,1,0,0,1,0,2,1,20130327,3,1,20130327,20130327,20130327,0,0,1101,0,inlier
20131008,1,68,2,0,1,0,0,2,-150,2.01305E+11,2.01305E+11,20130511,150,0,0,1,0,1,1,20131008,1,1,20131008,20130511,20130512,2,0,906,0,inlier
20130104,1,56,0,0,3,0,0,5,-1,2.01301E+11,2.01301E+11,20130103,1,0,0,1,0,3,1,20130104,3,1,20130104,20130611,20131101,5,11,158,0,inlier
20130207,1,32,0,0,2,0,0,3,0,2.01302E+11,2.01302E+11,20130206,1,0,0,5,0,2,1,20130207,2,1,20130207,20140616,20140620,3,1,494,0,inlier
20131126,1,60,5,0,1,0,0,4,-1,2.01311E+11,2.01311E+11,20130206,1,0,0,5,0,1,1,20131126,1,1,20131126,20150108,20150109,4,0,408,0,inlier
20130429,1,23,3,0,3,0,0,1,-5,2.01304E+11,2.01304E+11,20130424,5,1,0,5,0,3,1,20130429,4,1,20130429,20130424,20130429,1,0,1068,0,inlier
20130620,0,39,2,0,6,0,0,0,-2,2.01306E+11,2.01306E+11,20130618,2,1,0,5,0,6,2,20130620,2,1,20130620,20130618,20130619,0,0,1016,0,inlier
20131019,1,56,2,0,1,0,0,0,-1,2.0131E+11,2.0131E+11,20131018,1,1,0,5,0,1,1,20131019,1,1,20131019,20131018,20131019,0,0,895,0,inlier
20130824,0,22,0,0,7,0,0,0,0,2.01308E+11,2.01308E+11,20130823,1,0,0,5,0,7,2,20130824,8,0,20130824,20130824,20130824,0,0,951,0,inlier
20130419,1,53,0,0,6,0,0,11,-1,2.01304E+11,2.01308E+11,20130720,1,0,0,5,0,6,2,20130419,3,1,20130419,20130418,20130806,11,109,1078,0,inlier
20131028,1,21,3,0,3,0,0,0,0,2.0131E+11,2.0131E+11,20131028,0,1,0,5,0,3,1,20131028,6,2,20131028,20131028,20131028,0,0,886,0,inlier
20140209,1,22,2,0,3,0,0,0,-1,2.01402E+11,2.01402E+11,20140208,1,0,0,5,0,3,1,20140209,5,2,20140209,20140208,20140210,0,1,782,0,inlier
20130429,0,58,2,0,1,0,0,2,-23,2.01304E+11,2.01304E+11,20130406,23,1,0,5,0,1,1,20130429,1,1,20130429,20131029,20131115,2,0,183,0,inlier
20130915,1,42,5,0,1,0,0,1,-1,2.01309E+11,2.01309E+11,20130109,1,0,0,4,0,1,1,20130915,1,1,20130915,20130914,20130916,1,1,929,0,inlier
20131202,1,29,0,0,10,0,0,8,178,2.01405E+11,2.01408E+11,20141103,614,0,0,4,0,10,0,20131202,9,0,20131202,20140529,20140825,8,0,178,0,inlier
20130214,1,22,0,0,7,0,0,3,-1,2.01302E+11,2.01305E+11,20130213,1,0,0,5,0,7,2,20130214,6,2,20130214,20140410,20140416,3,105,420,0,inlier
20130118,1,37,2,0,4,0,0,0,0,2.01301E+11,2.01301E+11,20130118,0,0,0,4,0,4,1,20130118,3,1,20130118,20130118,20130118,0,0,1169,0,inlier
20130819,1,27,2,0,1,0,0,3,-22,2.01307E+11,2.01307E+11,20130728,22,1,0,5,0,1,1,20130819,1,1,20130819,20130728,20130728,3,0,956,0,inlier
20130412,1,26,0,0,4,0,0,3,0,2.01304E+11,2.01305E+11,20130412,0,0,0,5,0,4,1,20130412,3,1,20130412,20130709,20130710,3,33,88,0,inlier
20131209,1,33,2,0,1,0,0,0,-1,2.01312E+11,2.01312E+11,20131208,1,0,0,2,0,1,1,20131209,2,1,20131209,20131208,20131209,0,0,844,0,inlier
20130107,1,29,0,0,6,0,0,2,-1,2.01301E+11,2.01301E+11,20131208,1,0,0,2,0,6,2,20130107,3,1,20130107,20130106,20130107,2,0,1180,0,inlier
20131015,1,36,2,0,1,0,0,2,-1,2.0131E+11,2.0131E+11,20131014,1,1,0,4,0,1,1,20131015,1,1,20131015,20131014,20131015,2,0,899,0,inlier
20130426,0,24,2,0,5,0,0,0,0,2.01304E+11,2.01304E+11,20130425,1,0,0,4,0,5,2,20130426,5,2,20130426,20130426,20130426,0,0,1071,0,inlier
20130513,1,34,2,0,1,0,0,0,0,2.01305E+11,2.01305E+11,20130513,0,1,0,4,0,1,1,20130513,1,1,20130513,20130513,20130513,0,0,1054,0,inlier
20130122,1,61,2,0,1,0,0,4,-1,2.01301E+11,2.01301E+11,20130923,1,0,0,2,0,1,1,20130122,1,1,20130122,20130121,20130123,4,1,1165,0,inlier
20140305,0,50,0,0,2,0,0,3,0,2.01403E+11,2.01403E+11,20140304,1,0,0,2,0,2,1,20140305,1,1,20140305,20140305,20140305,3,0,758,0,inlier
20130319,1,30,0,0,1,0,0,1,0,2.01303E+11,2.01303E+11,20130318,1,1,0,2,0,1,1,20130319,2,1,20130319,20130319,20130323,1,4,1109,0,inlier
20131130,1,38,0,0,3,0,0,5,-1,2.01311E+11,2.01311E+11,20131129,1,0,0,2,0,3,1,20131130,2,1,20131130,20131129,20131130,5,0,853,0,inlier
20131213,1,24,2,0,1,0,0,0,-1,2.01312E+11,2.01312E+11,20131212,1,1,0,2,0,1,1,20131213,2,1,20131213,20131212,20131213,0,0,840,0,inlier
20131002,1,45,0,0,2,0,0,16,-83,2.01307E+11,2.01309E+11,20131212,77,0,0,2,0,2,1,20131002,1,1,20131002,20130711,20130914,16,0,912,0,inlier
20130807,0,51,0,0,8,0,0,16,-122,2.01304E+11,2.01306E+11,20130407,122,0,0,2,0,8,0,20130807,1,1,20130807,20130407,20130612,16,0,968,0,inlier
20130911,1,28,0,0,10,0,0,5,-1,2.01309E+11,2.01309E+11,20130910,1,0,0,2,0,10,0,20130911,10,0,20130911,20130910,20130911,5,0,933,0,inlier
20131212,1,63,2,0,1,0,0,2,-3,2.01312E+11,2.01312E+11,20131209,3,0,0,2,0,1,1,20131212,1,1,20131212,20140625,20140630,2,0,195,0,inlier
20130417,1,42,0,0,1,0,0,0,0,2.01304E+11,2.01304E+11,20130417,0,0,0,2,0,1,1,20130417,1,1,20130417,20130417,20130418,0,1,1080,0,inlier
20130420,1,23,0,1,6,2,2,6,-1,2.01304E+11,2.01304E+11,20130419,1,0,1,2,1,6,2,20130420,6,2,20130420,20131003,20131025,6,0,166,0,inlier
20140116,1,54,0,0,1,0,0,2,-26,2.01312E+11,2.01312E+11,20131221,26,1,0,5,0,1,1,20140116,1,1,20140116,20131221,20131222,2,0,806,0,inlier
20140310,1,35,0,0,2,0,0,1,-1,2.01403E+11,2.01403E+11,20140309,1,1,0,4,0,2,1,20140310,2,1,20140310,20140309,20140310,1,0,753,0,inlier
20130204,1,51,2,0,1,0,0,0,0,2.01302E+11,2.01303E+11,20130204,0,0,0,5,0,1,1,20130204,1,1,20130204,20130204,20130311,0,35,1152,0,inlier
20130427,1,24,3,0,10,0,0,0,0,2.01304E+11,2.01304E+11,20130426,1,0,0,5,0,10,0,20130427,7,2,20130427,20130427,20130428,0,1,1070,0,inlier
20130530,1,37,2,0,2,0,0,3,-14,2.01305E+11,2.01305E+11,20130516,14,0,0,5,0,2,1,20130530,1,1,20130530,20130516,20130523,3,0,1037,0,inlier
20140226,1,47,2,0,1,0,0,3,-1,2.01402E+11,2.01402E+11,20140225,1,0,0,5,0,1,1,20140226,1,1,20140226,20140225,20140226,3,0,765,0,inlier
20130903,1,56,2,0,1,0,0,0,-2,2.01309E+11,2.01309E+11,20130901,2,0,0,5,0,1,1,20130903,1,1,20130903,20130901,20130902,0,0,941,0,inlier
20130516,1,35,1,0,6,0,0,0,-1,2.01305E+11,2.01308E+11,20130515,1,0,0,4,0,6,2,20130516,4,1,20130516,20130515,20130824,0,100,1051,0,inlier
20130207,1,58,3,0,1,0,0,1,-11,2.01301E+11,2.01302E+11,20130127,11,0,0,4,0,1,1,20130207,1,1,20130207,20130127,20130206,1,0,1149,0,inlier
20130206,1,29,3,0,4,0,0,2,-26,2.01301E+11,2.01301E+11,20130111,26,1,0,4,0,4,1,20130206,2,1,20130206,20130111,20130112,2,0,1150,0,inlier
20130410,1,26,0,0,9,0,0,2,-1,2.01311E+11,2.01311E+11,20131105,16,1,0,4,0,9,0,20130410,6,2,20130410,20131105,20131114,2,0,1087,0,inlier
20130213,1,26,0,0,2,0,0,1,-1,2.01302E+11,2.01302E+11,20130212,1,0,0,5,0,2,1,20130213,3,1,20130213,20130212,20130213,1,0,1143,0,inlier
20130906,0,30,2,0,2,0,0,0,-1,2.01309E+11,2.01309E+11,20130905,1,1,0,5,0,2,1,20130906,2,1,20130906,20130905,20130906,0,0,938,0,inlier
20130218,1,54,0,0,1,0,0,0,-1,2.01302E+11,2.01302E+11,20130217,1,1,0,2,0,1,1,20130218,1,1,20130218,20130217,20130218,0,0,1138,0,inlier
20131011,0,59,2,0,1,0,0,0,-2,2.0131E+11,2.0131E+11,20131009,2,1,0,5,0,1,1,20131011,1,1,20131011,20131009,20131010,0,0,903,0,inlier
20130327,1,38,0,0,5,0,0,0,0,2.01303E+11,2.01303E+11,20130326,1,0,0,5,0,5,2,20130327,1,1,20130327,20130327,20130328,0,1,1101,0,inlier
20130421,1,52,3,0,3,0,0,20,-1,2.01304E+11,2.01305E+11,20130420,1,0,0,4,0,3,1,20130421,1,1,20130421,20130803,20130806,20,27,104,0,inlier
20130309,1,27,2,0,5,0,0,2,0,2.01303E+11,2.01303E+11,20130308,1,0,0,6,0,5,2,20130309,4,1,20130309,20130309,20130309,2,0,1119,0,inlier
20130422,1,51,2,0,1,0,0,1,-1,2.01304E+11,2.01304E+11,20130421,1,1,0,6,0,1,1,20130422,1,1,20130422,20140912,20140912,1,0,508,0,inlier
20131003,1,35,2,0,2,0,0,1,0,2.0131E+11,2.01312E+11,20130421,0,0,0,6,0,2,1,20131003,3,1,20131003,20131003,20131216,1,74,911,0,inlier
20130812,1,26,0,0,7,0,0,1,0,2.0131E+11,2.01312E+11,20090624,1510,0,0,6,0,7,2,20130812,4,1,20130812,20131003,20131216,1,0,963,0,inlier
20140203,1,52,2,0,3,0,0,4,-1,2.01402E+11,2.01402E+11,20140202,1,1,0,6,0,3,1,20140203,2,1,20140203,20140202,20140203,4,0,788,0,inlier
20130516,0,35,0,0,2,0,0,12,-54,2.01303E+11,2.01303E+11,20130322,55,1,0,6,0,2,1,20130516,1,1,20130516,20130716,20130716,12,0,61,0,inlier
20130316,1,48,5,0,5,0,0,12,0,2.01303E+11,2.01303E+11,20130316,0,0,0,6,0,5,2,20130316,4,1,20130316,20130316,20130317,12,1,1112,0,inlier
20131027,0,26,0,0,2,0,0,0,-1,2.0131E+11,2.0131E+11,20131026,1,1,0,6,0,2,1,20131027,2,1,20131027,20131026,20131027,0,0,887,0,inlier
20140114,0,48,2,0,1,0,0,0,0,2.01401E+11,2.01401E+11,20140114,0,1,0,6,0,1,1,20140114,1,1,20140114,20140114,20140115,0,1,808,0,inlier
20130827,1,30,3,0,4,0,0,7,-1,2.01308E+11,2.0131E+11,20130826,1,1,0,6,0,4,1,20130827,5,2,20130827,20130826,20131003,7,37,948,0,inlier
20131103,1,28,5,0,1,0,0,2,-1,2.01311E+11,2.01311E+11,20131102,1,1,0,6,0,1,1,20131103,2,1,20131103,20131102,20131104,2,1,880,0,inlier
20131008,1,33,0,0,3,0,0,2,0,2.0131E+11,2.0131E+11,20131008,0,1,0,6,0,3,1,20131008,3,1,20131008,20131223,20131224,2,0,76,0,inlier
20130423,0,34,0,0,4,0,0,6,-1,2.01304E+11,2.01306E+11,20130422,1,0,0,6,0,4,1,20130423,2,1,20130423,20150705,20150706,6,51,803,0,inlier
20131220,1,25,5,0,1,0,0,0,0,2.01312E+11,2.01312E+11,20131220,0,1,0,6,0,1,1,20131220,2,1,20131220,20131220,20131220,0,0,833,0,inlier
20130410,1,24,2,0,2,0,0,0,0,2.01304E+11,2.01304E+11,20130410,0,0,0,5,0,2,1,20130410,3,1,20130410,20150108,20150114,0,1,638,0,inlier
20140121,1,52,0,0,5,0,0,4,0,2.01401E+11,2.01401E+11,20140121,0,1,0,4,0,5,2,20140121,3,1,20140121,20140121,20140122,4,1,801,0,inlier
20130102,1,24,2,0,2,0,0,0,-1,2.01301E+11,2.01301E+11,20130101,1,0,0,2,0,2,1,20130102,3,1,20130102,20130101,20130116,0,14,1185,0,inlier
20130120,1,23,2,0,9,0,0,0,-1,2.01301E+11,2.01301E+11,20130119,1,1,0,2,0,9,0,20130120,6,2,20130120,20160128,20200101,0,0,1103,0,inlier
20131019,1,27,2,0,4,1,3,6,-1,2.0131E+11,2.0131E+11,20131018,1,0,1,2,0,4,1,20131019,3,1,20131019,20160110,20160111,6,0,811,1,inlier
20130817,1,31,0,0,2,0,0,0,-1,2.01308E+11,2.01308E+11,20130816,1,0,0,5,0,2,1,20130817,1,1,20130817,20130816,20130816,0,0,958,0,inlier
20130221,1,37,5,0,1,0,0,1,-1,2.01302E+11,2.01302E+11,20130220,1,0,0,2,0,1,1,20130221,1,1,20130221,20130220,20130225,1,4,1135,0,inlier
20131208,1,25,2,0,3,0,0,0,0,2.01312E+11,2.01312E+11,20131207,1,0,0,2,0,3,1,20131208,4,1,20131208,20140212,20140227,0,0,66,0,inlier
20130101,1,32,3,1,10,1,0,20,0,2.01301E+11,2.01301E+11,20131207,0,0,0,2,0,10,0,20130101,7,2,20130101,20130101,20130102,20,1,1186,0,inlier
20130425,1,35,0,0,7,0,0,0,-1,2.01304E+11,2.01304E+11,20130424,1,0,0,2,0,7,2,20130425,2,1,20130425,20130424,20130426,0,1,1072,0,inlier
20130320,1,47,2,0,1,0,0,1,0,2.01303E+11,2.01303E+11,20130319,1,1,0,5,0,1,1,20130320,1,1,20130320,20130320,20130320,1,0,1108,0,inlier
20130129,1,44,0,0,3,0,0,1,0,2.01301E+11,2.01301E+11,20130129,0,1,0,2,0,3,1,20130129,1,1,20130129,20130129,20130129,1,0,1158,0,inlier
20130417,1,27,0,0,5,0,0,0,0,2.01301E+11,2.01301E+11,20130416,1,0,0,2,0,5,2,20130417,5,2,20130417,20130129,20130129,0,0,1080,0,inlier
20131213,1,23,2,0,2,0,0,2,-1,2.01312E+11,2.01312E+11,20131212,1,0,0,2,0,2,1,20131213,3,1,20131213,20131212,20131213,2,0,840,0,inlier
20130213,0,50,3,0,1,0,0,1,-1,2.01312E+11,2.01312E+11,20090704,1320,0,0,2,0,1,1,20130213,1,1,20130213,20131212,20131213,1,0,1143,0,inlier
20131003,1,42,0,0,5,0,0,8,-1,2.0131E+11,2.0131E+11,20090704,1,0,0,2,0,5,2,20131003,2,1,20131003,20131002,20131004,8,1,911,0,inlier
20130522,1,58,0,0,6,0,0,6,-1,2.01305E+11,2.0131E+11,20130521,1,0,0,2,0,6,2,20130522,3,1,20130522,20141015,20141212,6,143,511,0,inlier
20130125,1,26,0,0,6,0,1,3,-1,2.01301E+11,2.01301E+11,20130124,1,0,1,2,0,6,2,20130125,4,1,20130125,20150709,20151018,3,1,895,1,inlier
20130204,0,48,5,0,1,0,0,0,-1,2.01302E+11,2.01302E+11,20130203,1,0,0,5,0,1,1,20130204,1,1,20130204,20130203,20130220,0,16,1152,0,inlier
20140131,1,63,2,0,1,0,0,1,-9,2.01401E+11,2.01401E+11,20140122,9,1,0,2,0,1,1,20140131,1,1,20140131,20140122,20140128,1,0,791,0,inlier
20130203,1,50,0,0,3,0,0,3,-1,2.01302E+11,2.01302E+11,20130202,1,1,0,4,0,3,1,20130203,2,1,20130203,20130202,20130203,3,0,1153,0,inlier
20130527,1,38,0,0,1,0,0,0,-1,2.01305E+11,2.01306E+11,20130526,1,0,0,4,0,1,1,20130527,1,1,20130527,20130526,20130605,0,9,1040,0,inlier
20131022,1,41,2,0,6,0,0,1,-6,2.0131E+11,2.0131E+11,20131015,7,0,0,4,0,6,2,20131022,4,1,20131022,20131127,20131202,1,0,36,0,inlier
20131106,0,30,0,0,3,0,0,0,0,2.01311E+11,2.01311E+11,20131106,0,1,0,2,0,3,1,20131106,3,1,20131106,20131106,20131107,0,1,877,0,inlier
